"timestamp","type.name","team.name","player.name","play_pattern.name"
"00:17:45.653","Ball Receipt*","Spain","Sergio Busquets i Burgos","From Throw In"
"00:17:45.653","Carry","Spain","Sergio Busquets i Burgos","From Throw In"
"00:17:46.560","Pressure","Iran","Sardar Azmoun","From Throw In"
"00:17:46.853","Pass","Spain","Sergio Busquets i Burgos","From Throw In"
"00:17:47.493","Ball Receipt*","Spain","Lucas Vázquez Iglesias","From Throw In"
"00:17:47.493","Pass","Spain","Lucas Vázquez Iglesias","From Throw In"
"00:17:48.280","Ball Receipt*","Spain","Andrés Iniesta Luján","From Throw In"
"00:17:48.280","Interception","Iran","Saeid Ezatolahi Afagh","From Throw In"
"00:17:48.693","Pressure","Iran","Vahid Amiri","From Throw In"
"00:17:49.013","Ball Recovery","Spain","Lucas Vázquez Iglesias","From Throw In"
"00:17:49.013","Carry","Spain","Lucas Vázquez Iglesias","From Throw In"
"00:17:49.560","Pass","Spain","Lucas Vázquez Iglesias","From Throw In"
"00:17:51.093","Ball Receipt*","Spain","Diego da Silva Costa","From Throw In"
"00:17:51.093","Ball Recovery","Iran","Mehdi Taremi","From Throw In"
"00:17:51.093","Carry","Iran","Mehdi Taremi","From Throw In"
"00:17:51.333","Pressure","Spain","Jordi Alba Ramos","From Throw In"
"00:17:52.013","Pass","Iran","Mehdi Taremi","From Throw In"
"00:17:57.772","Pass","Spain","Francisco Román Alarcón Suárez","From Throw In"
"00:17:58.292","Ball Receipt*","Spain","Jordi Alba Ramos","From Throw In"
"00:17:58.292","Carry","Spain","Jordi Alba Ramos","From Throw In"
"00:17:58.693","Pass","Spain","Jordi Alba Ramos","From Throw In"
"00:17:59.013","Ball Receipt*","Spain","Francisco Román Alarcón Suárez","From Throw In"
"00:17:59.013","Carry","Spain","Francisco Román Alarcón Suárez","From Throw In"
"00:17:59.840","Pressure","Iran","Mehdi Taremi","From Throw In"
"00:18:02.920","Pass","Spain","Francisco Román Alarcón Suárez","From Throw In"
"00:18:04.453","Ball Receipt*","Spain","Sergio Busquets i Burgos","From Throw In"
"00:18:04.453","Carry","Spain","Sergio Busquets i Burgos","From Throw In"
"00:18:05.573","Pass","Spain","Sergio Busquets i Burgos","From Throw In"
"00:18:06.640","Pressure","Iran","Karim Ansarifard","From Throw In"
"00:18:07.092","Ball Receipt*","Spain","David Josué Jiménez Silva","From Throw In"
"00:18:07.092","Carry","Spain","David Josué Jiménez Silva","From Throw In"
"00:18:10.440","Shot","Spain","David Josué Jiménez Silva","From Throw In"
"00:18:11.000","Block","Iran","Seyed Majid Hosseini","From Throw In"
"00:18:12.880","Goal Keeper","Iran","Alireza Safar Beiranvand","From Throw In"
"00:18:23.560","Pass","Spain","Andrés Iniesta Luján","From Throw In"
"00:18:24.453","Ball Receipt*","Spain","Sergio Ramos García","From Throw In"
"00:18:24.453","Carry","Spain","Sergio Ramos García","From Throw In"
"00:18:25.053","Pass","Spain","Sergio Ramos García","From Throw In"
"00:18:26.052","Ball Receipt*","Spain","Andrés Iniesta Luján","From Throw In"
"00:18:26.052","Carry","Spain","Andrés Iniesta Luján","From Throw In"
"00:18:27.093","Pass","Spain","Andrés Iniesta Luján","From Throw In"
"00:18:27.492","Ball Receipt*","Spain","Jordi Alba Ramos","From Throw In"
"00:18:27.492","Carry","Spain","Jordi Alba Ramos","From Throw In"
"00:18:27.613","Pass","Spain","Jordi Alba Ramos","From Throw In"
"00:18:28.013","Ball Receipt*","Spain","Andrés Iniesta Luján","From Throw In"
"00:18:28.013","Carry","Spain","Andrés Iniesta Luján","From Throw In"
"00:18:28.333","Pass","Spain","Andrés Iniesta Luján","From Throw In"
"00:18:29.053","Ball Receipt*","Spain","Francisco Román Alarcón Suárez","From Throw In"
"00:18:29.053","Carry","Spain","Francisco Román Alarcón Suárez","From Throw In"
"00:18:29.640","Pressure","Iran","Omid Ebrahimi","From Throw In"
"00:18:31.520","Pressure","Iran","Saeid Ezatolahi Afagh","From Throw In"
"00:18:31.960","Pass","Spain","Francisco Román Alarcón Suárez","From Throw In"
"00:18:32.440","Ball Receipt*","Spain","Diego da Silva Costa","From Throw In"
"00:18:32.440","Carry","Spain","Diego da Silva Costa","From Throw In"
"00:18:32.530","Pass","Spain","Diego da Silva Costa","From Throw In"
"00:18:33.413","Ball Receipt*","Spain","Sergio Busquets i Burgos","From Throw In"
"00:18:33.413","Carry","Spain","Sergio Busquets i Burgos","From Throw In"
"00:18:34.653","Pass","Spain","Sergio Busquets i Burgos","From Throw In"
"00:18:35.280","Pressure","Iran","Vahid Amiri","From Throw In"
"00:18:35.933","Ball Receipt*","Spain","David Josué Jiménez Silva","From Throw In"
"00:18:35.933","Carry","Spain","David Josué Jiménez Silva","From Throw In"
"00:18:36.653","Pass","Spain","David Josué Jiménez Silva","From Throw In"
"00:18:37.360","Pressure","Iran","Karim Ansarifard","From Throw In"
"00:18:37.733","Ball Receipt*","Spain","Daniel Carvajal Ramos","From Throw In"
"00:18:37.733","Carry","Spain","Daniel Carvajal Ramos","From Throw In"
"00:18:39.053","Pass","Spain","Daniel Carvajal Ramos","From Throw In"
"00:18:39.440","Pressure","Iran","Vahid Amiri","From Throw In"
"00:18:39.933","Ball Receipt*","Spain","David Josué Jiménez Silva","From Throw In"
"00:18:39.933","Carry","Spain","David Josué Jiménez Silva","From Throw In"
"00:18:41.093","Pass","Spain","David Josué Jiménez Silva","From Throw In"
"00:18:42.493","Ball Receipt*","Spain","Sergio Ramos García","From Throw In"
"00:18:42.493","Carry","Spain","Sergio Ramos García","From Throw In"
"00:18:43.733","Pass","Spain","Sergio Ramos García","From Throw In"
"00:18:45.573","Ball Receipt*","Spain","Jordi Alba Ramos","From Throw In"
"00:18:45.573","Carry","Spain","Jordi Alba Ramos","From Throw In"
"00:18:47.680","Pass","Spain","Jordi Alba Ramos","From Throw In"
"00:18:48.840","Pressure","Iran","Omid Ebrahimi","From Throw In"
"00:18:48.973","Ball Receipt*","Spain","Andrés Iniesta Luján","From Throw In"
"00:18:48.973","Carry","Spain","Andrés Iniesta Luján","From Throw In"
"00:18:50.973","Pass","Spain","Andrés Iniesta Luján","From Throw In"
"00:18:51.892","Ball Receipt*","Spain","Sergio Busquets i Burgos","From Throw In"
"00:18:51.892","Carry","Spain","Sergio Busquets i Burgos","From Throw In"
"00:18:52.320","Pressure","Iran","Vahid Amiri","From Throw In"
"00:18:53.093","Pass","Spain","Sergio Busquets i Burgos","From Throw In"
"00:18:53.973","Ball Receipt*","Spain","Francisco Román Alarcón Suárez","From Throw In"
"00:18:53.973","Carry","Spain","Francisco Román Alarcón Suárez","From Throw In"
"00:18:55.293","Pass","Spain","Francisco Román Alarcón Suárez","From Throw In"
"00:18:55.493","Pressure","Iran","Ehsan Hajsafi","From Throw In"
"00:18:55.759","Ball Receipt*","Spain","David Josué Jiménez Silva","From Throw In"
"00:18:55.759","Carry","Spain","David Josué Jiménez Silva","From Throw In"
"00:18:55.850","Pass","Spain","David Josué Jiménez Silva","From Throw In"
"00:18:56.533","Ball Receipt*","Spain","Francisco Román Alarcón Suárez","From Throw In"
"00:18:56.533","Carry","Spain","Francisco Román Alarcón Suárez","From Throw In"
"00:18:57.080","Pressure","Iran","Vahid Amiri","From Throw In"
"00:18:58.720","Pass","Spain","Francisco Román Alarcón Suárez","From Throw In"
"00:18:59.533","Ball Receipt*","Spain","Daniel Carvajal Ramos","From Throw In"
"00:18:59.533","Carry","Spain","Daniel Carvajal Ramos","From Throw In"
"00:18:59.680","Pressure","Iran","Karim Ansarifard","From Throw In"
"00:19:00.253","Pass","Spain","Daniel Carvajal Ramos","From Throw In"
"00:19:01.013","Ball Receipt*","Spain","David Josué Jiménez Silva","From Throw In"
"00:19:01.013","Carry","Spain","David Josué Jiménez Silva","From Throw In"
"00:19:02.293","Pass","Spain","David Josué Jiménez Silva","From Throw In"
"00:19:02.973","Ball Receipt*","Spain","Daniel Carvajal Ramos","From Throw In"
"00:19:02.973","Block","Iran","Ehsan Hajsafi","From Throw In"
"00:19:03.560","Pressure","Iran","Sardar Azmoun","From Throw In"
"00:19:03.760","Ball Recovery","Spain","David Josué Jiménez Silva","From Throw In"
"00:19:03.760","Carry","Spain","David Josué Jiménez Silva","From Throw In"
"00:19:04.213","Pass","Spain","David Josué Jiménez Silva","From Throw In"
"00:19:04.852","Ball Receipt*","Spain","Sergio Busquets i Burgos","From Throw In"
"00:19:04.852","Carry","Spain","Sergio Busquets i Burgos","From Throw In"
"00:19:06.173","Pass","Spain","Sergio Busquets i Burgos","From Throw In"
"00:19:07.433","Ball Receipt*","Spain","Andrés Iniesta Luján","From Throw In"
"00:19:07.433","Carry","Spain","Andrés Iniesta Luján","From Throw In"
"00:19:08.253","Pass","Spain","Andrés Iniesta Luján","From Throw In"
"00:19:08.573","Pressure","Iran","Ramin Rezaeian","From Throw In"
"00:19:08.893","Ball Receipt*","Spain","Lucas Vázquez Iglesias","From Throw In"
"00:19:08.893","Pass","Spain","Lucas Vázquez Iglesias","From Throw In"
"00:19:09.813","Ball Receipt*","Spain","Andrés Iniesta Luján","From Throw In"
"00:19:09.813","Ball Recovery","Iran","Saeid Ezatolahi Afagh","From Throw In"
"00:19:09.813","Carry","Iran","Saeid Ezatolahi Afagh","From Throw In"
"00:19:10.133","Dribbled Past","Spain","Andrés Iniesta Luján","From Throw In"
"00:19:10.133","Dribble","Iran","Saeid Ezatolahi Afagh","From Throw In"
"00:19:13.012","Pass","Spain","Jordi Alba Ramos","From Throw In"
"00:19:14.252","Ball Receipt*","Spain","Sergio Ramos García","From Throw In"
"00:19:14.252","Carry","Spain","Sergio Ramos García","From Throw In"
"00:19:16.000","Pass","Spain","Sergio Ramos García","From Throw In"
"00:19:18.133","Ball Receipt*","Spain","Gerard Piqué Bernabéu","From Throw In"
"00:19:18.133","Carry","Spain","Gerard Piqué Bernabéu","From Throw In"
"00:19:19.960","Pass","Spain","Gerard Piqué Bernabéu","From Throw In"
"00:19:22.613","Ball Receipt*","Spain","Jordi Alba Ramos","From Throw In"
"00:19:22.613","Carry","Spain","Jordi Alba Ramos","From Throw In"
"00:19:22.640","Pressure","Iran","Mehdi Taremi","From Throw In"
"00:19:23.533","Pass","Spain","Jordi Alba Ramos","From Throw In"
"00:19:23.880","Pressure","Iran","Ramin Rezaeian","From Throw In"
"00:19:24.452","Ball Receipt*","Spain","Lucas Vázquez Iglesias","From Throw In"
"00:19:24.452","Carry","Spain","Lucas Vázquez Iglesias","From Throw In"
"00:19:24.533","Pass","Spain","Lucas Vázquez Iglesias","From Throw In"
"00:19:25.280","Ball Receipt*","Spain","Jordi Alba Ramos","From Throw In"
"00:19:25.280","Interception","Iran","Mehdi Taremi","Regular Play"
"00:19:25.280","Carry","Iran","Mehdi Taremi","Regular Play"
"00:19:25.573","Pressure","Spain","Jordi Alba Ramos","Regular Play"
"00:19:26.973","Pressure","Spain","Lucas Vázquez Iglesias","Regular Play"
"00:19:28.655","Foul Committed","Spain","Lucas Vázquez Iglesias","Regular Play"
"00:19:28.655","Foul Won","Iran","Mehdi Taremi","Regular Play"
"00:20:02.280","Pass","Iran","Alireza Safar Beiranvand","From Free Kick"
"00:20:05.360","Ball Receipt*","Iran","Sardar Azmoun","From Free Kick"
"00:20:05.360","Pass","Iran","Sardar Azmoun","From Free Kick"
"00:20:05.360","Duel","Spain","Sergio Ramos García","From Free Kick"
"00:20:07.493","Ball Recovery","Spain","David de Gea Quintana","Regular Play"
"00:20:07.493","Carry","Spain","David de Gea Quintana","Regular Play"
"00:20:11.813","Pass","Spain","David de Gea Quintana","Regular Play"
"00:20:12.973","Ball Receipt*","Spain","Sergio Ramos García","Regular Play"
"00:20:12.973","Carry","Spain","Sergio Ramos García","Regular Play"
"00:20:18.173","Pass","Spain","Sergio Ramos García","Regular Play"
"00:20:19.573","Ball Receipt*","Spain","Jordi Alba Ramos","Regular Play"
"00:20:19.573","Carry","Spain","Jordi Alba Ramos","Regular Play"
"00:20:21.533","Pass","Spain","Jordi Alba Ramos","Regular Play"
"00:20:22.252","Ball Receipt*","Spain","Andrés Iniesta Luján","Regular Play"
"00:20:22.252","Carry","Spain","Andrés Iniesta Luján","Regular Play"
"00:20:22.413","Pass","Spain","Andrés Iniesta Luján","Regular Play"
"00:20:23.093","Ball Receipt*","Spain","Jordi Alba Ramos","Regular Play"
"00:20:23.093","Carry","Spain","Jordi Alba Ramos","Regular Play"
"00:20:23.213","Pass","Spain","Jordi Alba Ramos","Regular Play"
"00:20:23.653","Ball Receipt*","Spain","Andrés Iniesta Luján","Regular Play"
"00:20:23.653","Carry","Spain","Andrés Iniesta Luján","Regular Play"
"00:20:25.573","Pass","Spain","Andrés Iniesta Luján","Regular Play"
"00:20:26.493","Ball Receipt*","Spain","Sergio Busquets i Burgos","Regular Play"
"00:20:26.493","Carry","Spain","Sergio Busquets i Burgos","Regular Play"
"00:20:27.693","Pass","Spain","Sergio Busquets i Burgos","Regular Play"
"00:20:28.572","Ball Receipt*","Spain","David Josué Jiménez Silva","Regular Play"
"00:20:28.572","Carry","Spain","David Josué Jiménez Silva","Regular Play"
"00:20:28.600","Pressure","Iran","Vahid Amiri","Regular Play"
"00:20:29.733","Pass","Spain","David Josué Jiménez Silva","Regular Play"
"00:20:30.213","Ball Receipt*","Spain","Francisco Román Alarcón Suárez","Regular Play"
"00:20:30.213","Carry","Spain","Francisco Román Alarcón Suárez","Regular Play"
"00:20:31.640","Pressure","Iran","Karim Ansarifard","Regular Play"
"00:20:32.013","Pass","Spain","Francisco Román Alarcón Suárez","Regular Play"
"00:20:33.053","Ball Receipt*","Spain","Daniel Carvajal Ramos","Regular Play"
"00:20:33.053","Carry","Spain","Daniel Carvajal Ramos","Regular Play"
"00:20:34.453","Pass","Spain","Daniel Carvajal Ramos","Regular Play"
"00:20:35.333","Ball Receipt*","Spain","David Josué Jiménez Silva","Regular Play"
"00:20:35.333","Carry","Spain","David Josué Jiménez Silva","Regular Play"
"00:20:36.093","Pass","Spain","David Josué Jiménez Silva","Regular Play"
"00:20:36.560","Pressure","Iran","Vahid Amiri","Regular Play"
"00:20:36.772","Ball Receipt*","Spain","Francisco Román Alarcón Suárez","Regular Play"
"00:20:36.772","Carry","Spain","Francisco Román Alarcón Suárez","Regular Play"
"00:20:37.973","Pass","Spain","Francisco Román Alarcón Suárez","Regular Play"
"00:20:38.453","Ball Receipt*","Spain","David Josué Jiménez Silva","Regular Play"
"00:20:38.453","Carry","Spain","David Josué Jiménez Silva","Regular Play"
"00:20:39.813","Pass","Spain","David Josué Jiménez Silva","Regular Play"
"00:20:40.533","Ball Receipt*","Spain","Daniel Carvajal Ramos","Regular Play"
"00:20:40.533","Carry","Spain","Daniel Carvajal Ramos","Regular Play"
"00:20:40.760","Pressure","Iran","Karim Ansarifard","Regular Play"
"00:20:42.253","Dribble","Spain","Daniel Carvajal Ramos","Regular Play"
"00:20:42.253","Duel","Iran","Karim Ansarifard","Regular Play"
"00:20:42.253","Carry","Iran","Karim Ansarifard","Regular Play"
"00:20:43.640","Pass","Iran","Karim Ansarifard","Regular Play"
"00:20:52.133","Pass","Spain","Daniel Carvajal Ramos","From Throw In"
"00:20:54.333","Ball Receipt*","Spain","Gerard Piqué Bernabéu","From Throw In"
"00:20:54.333","Carry","Spain","Gerard Piqué Bernabéu","From Throw In"
"00:20:55.573","Pass","Spain","Gerard Piqué Bernabéu","From Throw In"
"00:20:56.813","Ball Receipt*","Spain","Sergio Ramos García","From Throw In"
"00:20:56.813","Carry","Spain","Sergio Ramos García","From Throw In"
"00:20:59.253","Pass","Spain","Sergio Ramos García","From Throw In"
"00:21:00.880","Pressure","Iran","Mehdi Taremi","From Throw In"
"00:21:01.253","Ball Receipt*","Spain","Jordi Alba Ramos","From Throw In"
"00:21:01.253","Carry","Spain","Jordi Alba Ramos","From Throw In"
"00:21:02.173","Pass","Spain","Jordi Alba Ramos","From Throw In"
"00:21:03.213","Ball Receipt*","Spain","Sergio Ramos García","From Throw In"
"00:21:03.213","Carry","Spain","Sergio Ramos García","From Throw In"
"00:21:05.133","Pass","Spain","Sergio Ramos García","From Throw In"
"00:21:05.250","Pressure","Iran","Ramin Rezaeian","From Throw In"
"00:21:05.973","Ball Receipt*","Spain","Lucas Vázquez Iglesias","From Throw In"
"00:21:05.973","Carry","Spain","Lucas Vázquez Iglesias","From Throw In"
"00:21:06.253","Pass","Spain","Lucas Vázquez Iglesias","From Throw In"
"00:21:06.640","Pressure","Iran","Sardar Azmoun","From Throw In"
"00:21:07.253","Ball Receipt*","Spain","Sergio Busquets i Burgos","From Throw In"
"00:21:07.253","Pass","Spain","Sergio Busquets i Burgos","From Throw In"
"00:21:07.600","Pressure","Iran","Ramin Rezaeian","From Throw In"
"00:21:07.733","Ball Receipt*","Spain","Sergio Ramos García","From Throw In"
"00:21:07.733","Carry","Spain","Sergio Ramos García","From Throw In"
"00:21:07.920","Pass","Spain","Sergio Ramos García","From Throw In"
"00:21:08.373","Ball Receipt*","Spain","Lucas Vázquez Iglesias","From Throw In"
"00:21:08.373","Carry","Spain","Lucas Vázquez Iglesias","From Throw In"
"00:21:10.573","Foul Committed","Iran","Saeid Ezatolahi Afagh","From Throw In"
"00:21:10.573","Foul Won","Spain","Lucas Vázquez Iglesias","From Throw In"
"00:21:55.040","Shot","Spain","Sergio Ramos García","From Free Kick"
"00:21:55.613","Block","Iran","Morteza Pouraliganji","From Free Kick"
"00:21:56.373","Goal Keeper","Iran","Alireza Safar Beiranvand","From Free Kick"
"00:21:57.853","Ball Recovery","Iran","Alireza Safar Beiranvand","From Free Kick"
"00:21:57.853","Carry","Iran","Alireza Safar Beiranvand","From Free Kick"
"00:22:02.800","Pass","Iran","Alireza Safar Beiranvand","From Free Kick"
"00:22:04.693","Ball Receipt*","Iran","Vahid Amiri","From Free Kick"
"00:22:04.693","Interception","Spain","Daniel Carvajal Ramos","From Free Kick"
"00:22:04.693","Carry","Spain","Daniel Carvajal Ramos","From Free Kick"
"00:22:05.613","Pass","Spain","Daniel Carvajal Ramos","From Free Kick"
"00:22:06.213","Ball Receipt*","Spain","David Josué Jiménez Silva","From Free Kick"
"00:22:06.213","Carry","Spain","David Josué Jiménez Silva","From Free Kick"
"00:22:09.012","Pass","Spain","David Josué Jiménez Silva","From Free Kick"
"00:22:10.292","Ball Receipt*","Spain","Lucas Vázquez Iglesias","From Free Kick"
"00:22:10.292","Carry","Spain","Lucas Vázquez Iglesias","From Free Kick"
"00:22:12.213","Pass","Spain","Lucas Vázquez Iglesias","From Free Kick"
"00:22:13.013","Ball Receipt*","Spain","Diego da Silva Costa","From Free Kick"
"00:22:13.013","Carry","Spain","Diego da Silva Costa","From Free Kick"
"00:22:14.613","Dribbled Past","Iran","Saeid Ezatolahi Afagh","From Free Kick"
"00:22:14.613","Dribble","Spain","Diego da Silva Costa","From Free Kick"
"00:22:15.080","Ball Recovery","Iran","Morteza Pouraliganji","From Free Kick"
"00:22:15.080","Carry","Iran","Morteza Pouraliganji","From Free Kick"
"00:22:15.520","Pass","Iran","Morteza Pouraliganji","From Free Kick"
"00:22:16.373","Ball Receipt*","Iran","Sardar Azmoun","From Free Kick"
"00:22:16.373","Carry","Iran","Sardar Azmoun","From Free Kick"
"00:22:16.893","Pressure","Spain","Sergio Busquets i Burgos","From Free Kick"
"00:22:17.920","Dribble","Iran","Sardar Azmoun","From Free Kick"
"00:22:17.920","Duel","Spain","Sergio Busquets i Burgos","From Free Kick"
"00:22:17.920","Carry","Spain","Sergio Busquets i Burgos","From Free Kick"
"00:22:22.400","Foul Committed","Iran","Sardar Azmoun","From Free Kick"
"00:22:22.400","Foul Won","Spain","Sergio Busquets i Burgos","From Free Kick"
"00:22:54.120","Injury Stoppage","Iran",NA,"From Free Kick"
"00:24:22.840","Shot","Spain","David Josué Jiménez Silva","From Free Kick"
"00:24:24.093","Goal Keeper","Iran","Alireza Safar Beiranvand","Regular Play"
"00:24:40.653","Pass","Iran","Alireza Safar Beiranvand","From Keeper"
"00:24:44.533","Ball Receipt*","Iran","Sardar Azmoun","From Keeper"
"00:24:44.533","Pass","Spain","Gerard Piqué Bernabéu","From Keeper"
"00:24:46.280","Ball Receipt*","Spain","Diego da Silva Costa","From Keeper"
"00:24:46.280","Pass","Iran","Saeid Ezatolahi Afagh","From Keeper"
"00:24:47.560","Ball Receipt*","Iran","Seyed Majid Hosseini","From Keeper"
"00:24:47.560","Pass","Iran","Seyed Majid Hosseini","From Keeper"
"00:24:47.733","Pressure","Spain","Diego da Silva Costa","From Keeper"
"00:24:50.893","Ball Receipt*","Iran","Sardar Azmoun","From Keeper"
"00:24:50.893","Pass","Spain","Gerard Piqué Bernabéu","Regular Play"
"00:24:52.132","Ball Receipt*","Spain","Daniel Carvajal Ramos","Regular Play"
"00:24:52.333","Pass","Spain","Daniel Carvajal Ramos","Regular Play"
"00:24:54.293","Ball Receipt*","Spain","David de Gea Quintana","Regular Play"
"00:24:54.293","Carry","Spain","David de Gea Quintana","Regular Play"
"00:24:56.573","Pass","Spain","David de Gea Quintana","Regular Play"
"00:24:58.113","Ball Receipt*","Spain","Jordi Alba Ramos","Regular Play"
"00:24:58.113","Carry","Spain","Jordi Alba Ramos","Regular Play"
"00:24:59.455","Pass","Spain","Jordi Alba Ramos","Regular Play"
"00:25:00.573","Ball Receipt*","Spain","Francisco Román Alarcón Suárez","Regular Play"
"00:25:00.573","Carry","Spain","Francisco Román Alarcón Suárez","Regular Play"
"00:25:04.573","Pass","Spain","Francisco Román Alarcón Suárez","Regular Play"
"00:25:05.252","Ball Receipt*","Spain","Andrés Iniesta Luján","Regular Play"
"00:25:05.252","Carry","Spain","Andrés Iniesta Luján","Regular Play"
"00:25:05.400","Pressure","Iran","Omid Ebrahimi","Regular Play"
"00:25:05.533","Pass","Spain","Andrés Iniesta Luján","Regular Play"
"00:25:06.013","Ball Receipt*","Spain","Francisco Román Alarcón Suárez","Regular Play"
"00:25:06.013","Carry","Spain","Francisco Román Alarcón Suárez","Regular Play"
"00:25:06.173","Pass","Spain","Francisco Román Alarcón Suárez","Regular Play"
"00:25:07.853","Ball Receipt*","Spain","David Josué Jiménez Silva","Regular Play"
"00:25:07.853","Carry","Spain","David Josué Jiménez Silva","Regular Play"
"00:25:08.120","Pressure","Iran","Vahid Amiri","Regular Play"
"00:25:09.773","Pass","Spain","David Josué Jiménez Silva","Regular Play"
"00:25:10.893","Ball Receipt*","Spain","Sergio Ramos García","Regular Play"
"00:25:10.893","Carry","Spain","Sergio Ramos García","Regular Play"
"00:25:12.693","Pass","Spain","Sergio Ramos García","Regular Play"
"00:25:13.652","Ball Receipt*","Spain","Jordi Alba Ramos","Regular Play"
"00:25:13.652","Carry","Spain","Jordi Alba Ramos","Regular Play"
"00:25:13.773","Pass","Spain","Jordi Alba Ramos","Regular Play"
"00:25:14.733","Ball Receipt*","Spain","Sergio Ramos García","Regular Play"
"00:25:14.733","Carry","Spain","Sergio Ramos García","Regular Play"
"00:25:16.893","Pass","Spain","Sergio Ramos García","Regular Play"
"00:25:19.332","Ball Receipt*","Spain","Gerard Piqué Bernabéu","Regular Play"
"00:25:19.332","Carry","Spain","Gerard Piqué Bernabéu","Regular Play"
"00:25:24.853","Pass","Spain","Gerard Piqué Bernabéu","Regular Play"
"00:25:25.892","Ball Receipt*","Spain","Francisco Román Alarcón Suárez","Regular Play"
"00:25:25.892","Carry","Spain","Francisco Román Alarcón Suárez","Regular Play"
"00:25:26.493","Pass","Spain","Francisco Román Alarcón Suárez","Regular Play"
"00:25:26.933","Ball Receipt*","Spain","David Josué Jiménez Silva","Regular Play"
"00:25:26.933","Carry","Spain","David Josué Jiménez Silva","Regular Play"
"00:25:27.000","Pressure","Iran","Saeid Ezatolahi Afagh","Regular Play"
"00:25:27.253","Pass","Spain","David Josué Jiménez Silva","Regular Play"
"00:25:27.813","Ball Receipt*","Spain","Francisco Román Alarcón Suárez","Regular Play"
"00:25:27.813","Carry","Spain","Francisco Román Alarcón Suárez","Regular Play"
"00:25:29.680","Pass","Spain","Francisco Román Alarcón Suárez","Regular Play"
"00:25:30.253","Ball Receipt*","Spain","Diego da Silva Costa","Regular Play"
"00:25:30.253","Pass","Spain","Diego da Silva Costa","Regular Play"
"00:25:30.973","Ball Receipt*","Spain","David Josué Jiménez Silva","Regular Play"
"00:25:30.973","Ball Recovery","Iran","Morteza Pouraliganji","Regular Play"
"00:25:30.973","Carry","Iran","Morteza Pouraliganji","Regular Play"
"00:25:32.560","Pass","Iran","Morteza Pouraliganji","Regular Play"
"00:25:37.440","Ball Recovery","Spain","Gerard Piqué Bernabéu","Regular Play"
"00:25:37.440","Carry","Spain","Gerard Piqué Bernabéu","Regular Play"
"00:25:39.400","Pass","Spain","Gerard Piqué Bernabéu","Regular Play"
"00:25:40.880","Ball Receipt*","Spain","Sergio Ramos García","Regular Play"
"00:25:40.880","Carry","Spain","Sergio Ramos García","Regular Play"
"00:25:41.960","Pass","Spain","Sergio Ramos García","Regular Play"
"00:25:42.893","Pressure","Iran","Omid Ebrahimi","Regular Play"
"00:25:43.320","Ball Receipt*","Spain","Andrés Iniesta Luján","Regular Play"
"00:25:43.320","Carry","Spain","Andrés Iniesta Luján","Regular Play"
"00:25:44.840","Pass","Spain","Andrés Iniesta Luján","Regular Play"
"00:25:45.760","Ball Receipt*","Spain","Francisco Román Alarcón Suárez","Regular Play"
"00:25:45.760","Carry","Spain","Francisco Román Alarcón Suárez","Regular Play"
"00:25:48.373","Pressure","Iran","Saeid Ezatolahi Afagh","Regular Play"
"00:25:48.960","Pass","Spain","Francisco Román Alarcón Suárez","Regular Play"
"00:25:49.480","Ball Receipt*","Spain","Andrés Iniesta Luján","Regular Play"
"00:25:49.480","Pass","Spain","Andrés Iniesta Luján","Regular Play"
"00:25:50.600","Ball Receipt*","Spain","Sergio Ramos García","Regular Play"
"00:25:50.600","Carry","Spain","Sergio Ramos García","Regular Play"
"00:25:55.000","Pass","Spain","Sergio Ramos García","Regular Play"
"00:25:56.280","Ball Receipt*","Spain","Francisco Román Alarcón Suárez","Regular Play"
"00:25:56.280","Carry","Spain","Francisco Román Alarcón Suárez","Regular Play"
"00:25:56.920","Pass","Spain","Francisco Román Alarcón Suárez","Regular Play"
"00:25:58.093","Ball Receipt*","Spain","Jordi Alba Ramos","Regular Play"
"00:25:58.093","Interception","Iran","Mehdi Taremi","Regular Play"
"00:25:58.093","Carry","Iran","Mehdi Taremi","Regular Play"
"00:26:00.280","Dribble","Iran","Mehdi Taremi","Regular Play"
"00:26:00.280","Duel","Spain","Francisco Román Alarcón Suárez","Regular Play"
"00:26:01.813","Ball Recovery","Iran","Ramin Rezaeian","Regular Play"
"00:26:01.813","Carry","Iran","Ramin Rezaeian","Regular Play"
"00:26:02.640","Pressure","Spain","Andrés Iniesta Luján","Regular Play"
"00:26:05.960","Pass","Iran","Ramin Rezaeian","Regular Play"
"00:26:08.493","Ball Receipt*","Iran","Ehsan Hajsafi","Regular Play"
"00:26:08.493","Carry","Iran","Ehsan Hajsafi","Regular Play"
"00:26:09.480","Pass","Iran","Ehsan Hajsafi","Regular Play"
"00:26:10.813","Ball Receipt*","Iran","Karim Ansarifard","Regular Play"
"00:26:10.813","Carry","Iran","Karim Ansarifard","Regular Play"
"00:26:11.360","Pass","Iran","Karim Ansarifard","Regular Play"
"00:26:12.733","Ball Receipt*","Iran","Ehsan Hajsafi","Regular Play"
"00:26:12.733","Carry","Iran","Ehsan Hajsafi","Regular Play"
"00:26:14.320","Pressure","Spain","Lucas Vázquez Iglesias","Regular Play"
"00:26:14.760","Pass","Iran","Ehsan Hajsafi","Regular Play"
"00:26:16.093","Ball Receipt*","Iran","Saeid Ezatolahi Afagh","Regular Play"
